Document Title,Topic 0 Weight,Topic 1 Weight,Topic 2 Weight,Topic 3 Weight,Topic 4 Weight,Topic 5 Weight,Topic 6 Weight,Topic 7 Weight,Topic 8 Weight,Topic 9 Weight,Topic 10 Weight,Topic 11 Weight,Topic 12 Weight,Topic 13 Weight,Topic 14 Weight
Voyant分析用最終版_2103,10.952381,4.761905,14.761905,4.761905,13.333334,4.761905,4.761905,4.761905,4.761905,4.761905,6.190476,4.761905,4.761905,5.238095,6.666667
Voyant分析用最終版_2104,6.849315,4.56621,14.611872,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,5.936073,4.56621,22.374429,4.56621,4.56621
Voyant分析用最終版_2105,18.947369,3.508772,28.070176,3.508772,3.508772,3.508772,3.508772,4.210527,5.614035,3.508772,3.508772,4.912281,3.508772,3.508772,6.666667
Voyant分析用最終版_2106,8.298755,4.149378,22.821577,5.394191,12.448133,5.394191,4.979253,4.149378,4.149378,4.149378,4.149378,7.46888,4.149378,4.149378,4.149378
Voyant分析用最終版_2107,10.294118,1.838235,9.92647,1.838235,41.911766,1.838235,1.838235,10.294118,2.573529,1.838235,8.088236,1.838235,1.838235,1.838235,2.205882
Voyant分析用最終版_2108,4.471545,4.065041,8.536585,4.065041,4.065041,5.284553,24.796748,4.065041,4.471545,4.065041,4.065041,13.00813,6.910569,4.065041,4.065041
Voyant分析用最終版_2109,5.529954,4.608295,14.285715,4.608295,4.608295,14.285715,4.608295,4.608295,4.608295,4.608295,4.608295,8.755761,11.059908,4.608295,4.608295
Voyant分析用最終版_2110,13.824885,4.608295,5.990784,4.608295,21.198156,4.608295,4.608295,5.990784,4.608295,4.608295,4.608295,4.608295,4.608295,4.608295,6.912442
Voyant分析用最終版_2111,12.307692,8.846154,8.846154,3.846154,3.846154,4.230769,5.769231,3.846154,3.846154,3.846154,7.692308,14.615385,6.538462,3.846154,8.076923
Voyant分析用最終版_2112,5.291005,5.291005,5.291005,5.291005,5.291005,25.396827,5.291005,5.291005,5.291005,5.291005,5.291005,5.291005,5.820106,5.291005,5.291005
Voyant分析用最終版_2113,10.749186,3.583062,3.257329,4.885993,29.641694,3.257329,3.257329,3.257329,3.257329,3.257329,3.583062,3.257329,9.120521,3.257329,12.37785
Voyant分析用最終版_2114,6.334842,4.524887,4.524887,4.524887,4.524887,4.524887,4.977376,4.524887,7.692308,18.552037,4.524887,4.524887,17.19457,4.524887,4.524887
Voyant分析用最終版_2115,3.484321,3.484321,4.529617,4.181185,3.484321,3.484321,3.484321,3.484321,23.344947,3.484321,3.484321,3.484321,13.240418,3.484321,19.860627
Voyant分析用最終版_2116,4.237288,4.661017,5.084746,4.237288,11.440678,4.237288,4.237288,4.237288,4.237288,8.898305,4.237288,5.084746,26.694915,4.237288,4.237288
Voyant分析用最終版_2117,12.8125,3.125,3.125,3.125,10,3.75,3.125,9.375,3.125,3.125,3.125,3.125,12.5,3.125,23.4375
Voyant分析用最終版_2118,27.376425,3.802281,12.547529,3.802281,11.026616,6.08365,3.802281,3.802281,4.562738,3.802281,3.802281,3.802281,4.182509,3.802281,3.802281
Voyant分析用最終版_2119,4.784689,8.61244,11.961722,6.698564,8.61244,4.784689,4.784689,4.784689,4.784689,4.784689,4.784689,16.267942,4.784689,4.784689,4.784689
Voyant分析用最終版_2120,23.571429,7.5,18.214285,3.571429,3.571429,3.571429,3.571429,3.571429,3.571429,10.714286,3.571429,4.285714,3.571429,3.571429,3.571429
Voyant分析用最終版_2121,5.31401,6.280194,4.830918,4.830918,4.830918,4.830918,4.830918,4.830918,4.830918,7.246377,10.144927,4.830918,15.94203,10.628019,5.797102
Voyant分析用最終版_2122,9.621994,3.436426,7.560138,3.436426,31.61512,3.436426,3.436426,3.436426,3.436426,10.652921,3.436426,3.436426,3.436426,3.436426,6.185567
Voyant分析用最終版_2123,4.62963,4.62963,4.62963,4.62963,16.203703,5.555556,4.62963,4.62963,12.5,5.555556,4.62963,4.62963,12.5,4.62963,6.018519
Voyant分析用最終版_2124,9.883721,2.906977,2.906977,2.906977,4.651163,2.906977,2.906977,6.395349,3.197675,2.906977,7.558139,2.906977,10.174418,2.906977,34.88372
Voyant分析用最終版_2125,27.131784,3.875969,17.054264,3.875969,4.263566,3.875969,3.875969,3.875969,3.875969,3.875969,3.875969,8.914729,3.875969,3.875969,3.875969
Voyant分析用最終版_2126,8.558559,4.504504,6.306306,4.504504,4.504504,30.18018,4.504504,4.504504,4.504504,4.504504,4.504504,4.954955,4.504504,4.504504,4.954955
Voyant分析用最終版_2127,13.513513,7.722008,3.861004,4.247104,19.69112,3.861004,3.861004,3.861004,3.861004,3.861004,3.861004,3.861004,15.830116,4.247104,3.861004
Voyant分析用最終版_2128,4.166667,4.166667,21.25,4.166667,7.083333,16.666667,4.166667,4.166667,4.166667,4.166667,4.166667,9.166667,4.166667,4.166667,4.166667
Voyant分析用最終版_2129,19.292605,3.215434,27.331188,3.215434,9.967846,3.215434,5.144694,3.215434,3.215434,3.536978,3.215434,5.787781,3.215434,3.215434,3.215434
Voyant分析用最終版_2130,7.224335,3.802281,3.802281,4.182509,24.3346,3.802281,3.802281,3.802281,7.604563,3.802281,3.802281,3.802281,18.631178,3.802281,3.802281
Voyant分析用最終版_2131,9.2,4,20.4,4.4,8.4,6.4,4.8,4,4.4,4,4,13.6,4,4,4.4
Voyant分析用最終版_2132,6.25,4.464286,4.464286,4.464286,15.625,4.464286,4.464286,4.464286,4.464286,4.464286,4.464286,4.464286,22.321428,6.696428,4.464286
Voyant分析用最終版_2133,3.333333,3.333333,3.333333,3.333333,12.666667,3.333333,3.333333,3.333333,13.333334,6.666667,4.666667,3.333333,26.666668,6,3.333333
Voyant分析用最終版_2134,5.025126,13.56784,12.562814,13.065326,5.527638,5.025126,5.025126,5.025126,5.025126,5.025126,5.025126,5.025126,5.025126,5.025126,5.025126
Voyant分析用最終版_2135,3.703704,19.629629,11.481482,3.703704,7.037037,4.444445,3.703704,3.703704,3.703704,3.703704,3.703704,5.925926,3.703704,8.888889,12.962963
Voyant分析用最終版_2136,3.533569,24.734983,9.540636,6.360424,3.533569,4.240283,3.533569,3.533569,3.533569,3.533569,3.533569,6.360424,6.713781,12.367491,4.946997
Voyant分析用最終版_2137,10.150376,16.165413,9.774436,3.759398,3.759398,3.759398,3.759398,3.759398,4.135338,3.759398,3.759398,3.759398,3.759398,19.172932,6.766918
Voyant分析用最終版_2138,19.814241,3.405573,15.170279,3.095975,3.095975,6.501548,3.095975,5.572755,11.455108,3.095975,3.095975,6.501548,7.120743,3.095975,5.882353
Voyant分析用最終版_2139,4.424779,20.79646,4.424779,4.424779,4.424779,4.424779,4.424779,4.867257,4.424779,4.424779,4.424779,4.424779,19.911504,4.867257,5.309734
Voyant分析用最終版_2140,6.763285,4.830918,4.830918,4.830918,4.830918,8.21256,25.120774,5.31401,6.280194,4.830918,4.830918,4.830918,4.830918,4.830918,4.830918
Voyant分析用最終版_2141,22.144112,1.933216,5.623902,1.757469,1.933216,1.757469,1.757469,6.151142,2.28471,1.757469,13.532513,1.757469,1.757469,27.94376,7.908612
Voyant分析用最終版_2142,12.301587,3.968254,25.79365,3.968254,3.968254,14.285715,3.968254,3.968254,3.968254,3.968254,3.968254,3.968254,3.968254,3.968254,3.968254
Voyant分析用最終版_2143,4.166667,19.166666,7.5,7.083333,4.166667,4.583333,5,4.583333,4.166667,9.583333,4.166667,4.166667,11.666667,4.166667,5.833333
Voyant分析用最終版_2144,5.092592,11.111111,11.574074,4.62963,7.407408,6.018519,4.62963,6.018519,5.555556,4.62963,4.62963,14.814815,4.62963,4.62963,4.62963
Voyant分析用最終版_2145,12.411348,3.546099,17.730497,3.546099,12.056737,3.546099,3.546099,3.546099,3.546099,3.546099,3.546099,7.801419,3.546099,4.255319,13.829787
Voyant分析用最終版_2146,4.048583,4.048583,7.692308,4.048583,4.048583,4.048583,4.048583,4.048583,4.048583,4.048583,7.692308,4.048583,36.032388,4.048583,4.048583
Voyant分析用最終版_2147,7.142857,3.759398,12.781955,3.759398,3.759398,3.759398,3.759398,4.135338,4.135338,3.759398,3.759398,3.759398,8.270676,21.428572,12.030075
Voyant分析用最終版_2148,4.608295,4.608295,7.834102,4.608295,5.529954,26.728112,4.608295,4.608295,4.608295,4.608295,5.069124,8.755761,4.608295,4.608295,4.608295
Voyant分析用最終版_2149,8.301887,8.301887,10.188679,3.773585,18.867925,3.773585,3.773585,6.792453,3.773585,7.54717,3.773585,3.773585,9.811321,3.773585,3.773585
Voyant分析用最終版_2150,13.533835,3.759398,18.421052,7.142857,3.759398,6.015038,10.150376,4.135338,7.894737,4.511278,3.759398,5.639098,3.759398,3.759398,3.759398
Voyant分析用最終版_2151,10.495627,2.915452,19.533528,6.122449,2.915452,2.915452,2.915452,2.915452,2.915452,2.915452,2.915452,29.154518,4.664723,3.790088,2.915452
Voyant分析用最終版_2152,5.491329,3.757225,9.248555,2.890173,2.890173,2.890173,2.890173,2.890173,2.890173,2.890173,10.115607,2.890173,40.17341,2.890173,5.202312
Voyant分析用最終版_2153,23.92473,5.376344,12.903225,2.688172,2.688172,2.688172,2.688172,2.688172,2.688172,2.688172,2.688172,28.225806,2.688172,2.688172,2.688172
Voyant分析用最終版_2154,13.626374,5.274725,5.714286,2.197802,8.571429,2.197802,2.197802,5.934066,2.197802,2.197802,5.934066,2.857143,3.296704,19.12088,18.681319
Voyant分析用最終版_2155,6.603774,5.660377,23.584905,4.716981,12.264151,4.716981,4.716981,4.716981,4.716981,4.716981,4.716981,4.716981,4.716981,4.716981,4.716981
Voyant分析用最終版_2156,5.128205,5.128205,16.410257,5.128205,6.666667,15.384616,5.128205,5.128205,5.128205,5.128205,5.128205,5.128205,5.128205,5.128205,5.128205
Voyant分析用最終版_2157,4.694836,4.694836,21.12676,4.694836,4.694836,17.840375,4.694836,4.694836,4.694836,4.694836,4.694836,4.694836,4.694836,4.694836,4.694836
Voyant分析用最終版_2158,17.037037,4.444445,4.444445,3.703704,15.555556,3.703704,3.703704,6.296296,3.703704,3.703704,3.703704,4.074074,3.703704,3.703704,18.518518
Voyant分析用最終版_2159,29.916897,2.770083,19.113573,8.033241,2.770083,2.770083,3.047091,5.263158,2.770083,2.770083,2.770083,6.648199,2.770083,2.770083,5.817175
Voyant分析用最終版_2160,14.068441,3.802281,9.125476,7.604563,3.802281,3.802281,3.802281,3.802281,6.463879,23.193917,5.323194,3.802281,3.802281,3.802281,3.802281
Voyant分析用最終版_2161,3.690037,13.284133,9.225092,3.690037,9.225092,3.690037,3.690037,4.059041,3.690037,3.690037,3.690037,15.498155,3.690037,4.059041,15.129152
Voyant分析用最終版_2162,7.239819,4.524887,15.837105,4.524887,14.02715,4.524887,4.524887,4.977376,4.524887,4.524887,4.524887,11.764706,4.524887,4.524887,5.429864
Voyant分析用最終版_2163,7.590759,3.30033,6.930693,3.630363,38.943896,3.630363,3.30033,3.30033,3.30033,3.30033,3.30033,3.30033,9.570957,3.30033,3.30033
Voyant分析用最終版_2164,13.719513,3.048781,14.329268,3.048781,5.182927,3.658536,11.280487,3.048781,12.5,3.048781,3.048781,9.146342,4.573171,3.048781,7.317073
Voyant分析用最終版_2165,8.069164,10.662824,6.051873,2.881844,2.881844,2.881844,3.746398,2.881844,6.628242,2.881844,16.714698,3.458213,15.850145,8.933718,5.475504
Voyant分析用最終版_2166,3.663004,3.663004,4.029304,4.029304,3.663004,3.663004,3.663004,8.424909,3.663004,3.663004,17.216118,3.663004,27.106228,3.663004,6.227106
Voyant分析用最終版_2167,2.808989,5.337078,2.808989,2.808989,11.516854,2.808989,2.808989,29.213482,5.05618,7.303371,5.617978,2.808989,7.584269,2.808989,8.707865
Voyant分析用最終版_2168,13.00813,4.065041,15.853658,4.065041,10.162602,4.065041,4.065041,10.162602,4.471545,7.317073,4.065041,6.504065,4.065041,4.065041,4.065041
Voyant分析用最終版_2169,14.946619,3.558719,22.064057,3.558719,5.69395,3.558719,3.558719,3.558719,3.558719,3.558719,4.626334,13.879004,3.914591,6.405694,3.558719
Voyant分析用最終版_2170,7.657658,12.162162,4.504504,4.504504,16.666667,4.504504,4.504504,4.504504,4.504504,4.504504,5.405405,8.558559,4.504504,9.009009,4.504504
Voyant分析用最終版_2171,8.181818,4.545455,24.545455,4.545455,4.545455,11.818182,4.545455,4.545455,4.545455,4.545455,4.545455,5.454546,4.545455,4.545455,4.545455
Voyant分析用最終版_2172,14.827587,6.896552,31.37931,3.448276,3.793104,3.793104,3.448276,3.793104,3.448276,3.448276,4.482759,6.896552,3.448276,3.448276,3.448276
Voyant分析用最終版_2173,5.347594,5.347594,5.347594,5.347594,6.951871,23.529412,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594
Voyant分析用最終版_2174,4.901961,4.901961,4.901961,4.901961,4.901961,31.37255,4.901961,4.901961,4.901961,4.901961,4.901961,4.901961,4.901961,4.901961,4.901961
Voyant分析用最終版_2175,23.045267,4.115227,13.168724,5.349794,7.81893,5.349794,4.115227,4.115227,4.115227,4.115227,4.526749,7.81893,4.115227,4.115227,4.115227
Voyant分析用最終版_2176,9.27835,3.436426,6.52921,3.436426,21.993127,3.436426,3.436426,3.436426,3.436426,12.027492,3.436426,3.436426,3.436426,3.436426,15.80756
Voyant分析用最終版_2177,4.301075,3.58423,30.46595,3.58423,3.58423,20.788531,3.58423,3.58423,3.58423,3.58423,5.017921,3.58423,3.58423,3.58423,3.58423
Voyant分析用最終版_2178,8.438819,4.21941,13.08017,4.21941,4.21941,27.8481,4.21941,4.21941,4.21941,4.21941,4.21941,4.21941,4.21941,4.21941,4.21941
Voyant分析用最終版_2179,8.298755,4.149378,8.298755,4.149378,17.427386,10.373444,4.149378,4.149378,4.149378,4.149378,4.149378,4.149378,8.713693,8.298755,5.394191
Voyant分析用最終版_2180,3.90625,3.90625,3.90625,4.6875,3.90625,3.90625,3.90625,3.90625,12.5,9.765625,3.90625,3.90625,30.078125,3.90625,3.90625
Voyant分析用最終版_2181,5.882353,9.019608,3.921569,3.921569,14.901961,3.921569,10.196079,3.921569,3.921569,3.921569,3.921569,20.392157,4.313726,3.921569,3.921569
Voyant分析用最終版_2182,13.253012,10.843374,22.088353,4.016064,6.024096,4.016064,4.41767,4.016064,4.016064,4.016064,4.016064,7.228915,4.016064,4.016064,4.016064
Voyant分析用最終版_2183,21.323529,3.676471,7.352942,3.676471,3.676471,24.264705,3.676471,3.676471,3.676471,3.676471,3.676471,4.411765,3.676471,5.882353,3.676471
Voyant分析用最終版_2184,14.859438,4.016064,15.261044,10.040161,4.016064,14.056225,4.016064,4.016064,4.016064,4.016064,4.016064,4.016064,4.016064,4.016064,5.62249
Voyant分析用最終版_2185,7.418398,4.154303,7.715134,7.121662,2.967359,2.967359,2.967359,3.264095,2.967359,2.967359,4.154303,2.967359,7.418398,10.385757,30.5638
Voyant分析用最終版_2186,3.472222,3.472222,3.472222,3.472222,5.555556,3.472222,3.472222,3.472222,29.51389,3.472222,13.88889,3.472222,8.680555,7.638889,3.472222
Voyant分析用最終版_2187,8.510638,4.255319,9.361702,5.957447,4.255319,4.255319,4.255319,4.255319,5.106383,4.255319,5.531915,4.255319,16.595745,9.361702,9.787234
Voyant分析用最終版_2188,13.005273,2.811951,13.181019,1.757469,32.337433,3.514938,1.757469,1.757469,1.757469,1.757469,2.987698,6.151142,9.13884,1.757469,6.326889
Voyant分析用最終版_2189,8.745247,9.125476,10.646388,3.802281,27.376425,4.562738,3.802281,3.802281,3.802281,3.802281,3.802281,3.802281,4.942966,4.182509,3.802281
Voyant分析用最終版_2190,15.938865,2.183406,10.69869,2.183406,2.183406,2.183406,2.183406,3.71179,5.676856,2.183406,2.183406,23.580787,17.030568,2.620087,5.458515
Voyant分析用最終版_2191,4.739337,4.739337,4.739337,4.739337,4.739337,6.635071,8.530806,8.530806,4.739337,4.739337,4.739337,4.739337,24.170616,4.739337,4.739337
Voyant分析用最終版_2192,15.568863,2.994012,24.550898,2.994012,6.287425,2.994012,4.491018,2.994012,2.994012,2.994012,3.293413,2.994012,2.994012,3.592815,18.263473
Voyant分析用最終版_2193,4.83871,5.645161,5.241935,4.032258,4.032258,4.032258,4.032258,4.435484,12.096774,8.064516,6.451613,4.032258,15.322581,12.903225,4.83871
Voyant分析用最終版_2194,3.703704,3.703704,3.703704,4.814815,4.074074,3.703704,3.703704,12.592593,3.703704,20.37037,8.518518,3.703704,16.296296,3.703704,3.703704
Voyant分析用最終版_2195,5.729167,5.208333,10.416666,5.208333,5.208333,18.75,5.208333,5.208333,5.208333,5.208333,5.208333,5.208333,7.8125,5.208333,5.208333
Voyant分析用最終版_2196,5.405405,5.405405,6.486487,5.405405,7.027027,20,5.405405,5.405405,5.405405,6.486487,5.405405,5.945946,5.405405,5.405405,5.405405
Voyant分析用最終版_2197,8.62069,2.873563,2.873563,3.16092,2.873563,2.873563,2.873563,2.873563,2.873563,5.172414,16.091955,2.873563,7.75862,24.13793,12.068965
Voyant分析用最終版_2198,5.050505,5.050505,5.050505,5.050505,5.050505,28.787878,5.050505,5.050505,5.050505,5.555556,5.050505,5.050505,5.050505,5.050505,5.050505
Voyant分析用最終版_2199,14.186852,4.152249,26.297578,3.460208,3.460208,3.806228,6.228374,3.460208,3.460208,3.460208,3.460208,13.148789,3.460208,4.49827,3.460208
Voyant分析用最終版_2200,7.373272,4.608295,4.608295,4.608295,4.608295,4.608295,28.1106,5.529954,4.608295,4.608295,4.608295,4.608295,8.294931,4.608295,4.608295
Voyant分析用最終版_2201,4.424779,15.486726,4.424779,4.424779,4.424779,4.424779,21.681416,4.424779,5.309734,4.424779,4.424779,4.424779,8.849558,4.424779,4.424779
Voyant分析用最終版_2202,4.262295,7.213115,9.836066,3.278688,3.278688,3.278688,3.278688,3.278688,3.278688,3.278688,3.278688,5.57377,11.147541,30.163935,5.57377
Voyant分析用最終版_2203,13.043478,3.623188,21.73913,3.623188,7.971015,3.623188,5.797102,3.623188,8.333334,3.623188,3.623188,3.985507,3.623188,3.623188,10.144927
Voyant分析用最終版_2204,7.272727,4.545455,14.090909,4.545455,5.454546,21.363637,4.545455,5.454546,4.545455,4.545455,4.545455,4.545455,4.545455,4.545455,5.454546
Voyant分析用最終版_2205,6.20155,15.503876,4.263566,3.875969,3.875969,3.875969,3.875969,3.875969,3.875969,7.751938,3.875969,3.875969,3.875969,15.891473,15.503876
Voyant分析用最終版_2206,6.666667,9.48718,2.564103,2.820513,34.615386,2.564103,2.564103,2.564103,3.076923,3.589744,2.564103,12.564103,8.461539,2.564103,3.333333
Voyant分析用最終版_2207,24.024025,3.003003,5.705706,3.003003,3.003003,3.003003,3.003003,10.21021,3.003003,9.90991,3.003003,3.303303,14.414415,3.003003,8.408409
Voyant分析用最終版_2208,5.603448,4.310345,21.12069,4.310345,4.310345,16.37931,4.310345,4.310345,4.741379,9.051724,4.310345,4.310345,4.310345,4.310345,4.310345
Voyant分析用最終版_2209,18.783543,1.9678,1.788909,6.440072,1.9678,1.788909,1.788909,6.618962,3.577818,22.003578,3.756708,1.788909,16.27907,1.788909,9.660108
Voyant分析用最終版_2210,8.796296,6.481481,10.185185,4.62963,21.296297,5.092592,4.62963,4.62963,4.62963,4.62963,4.62963,5.092592,4.62963,5.555556,5.092592
Voyant分析用最終版_2211,4,4,4,4,4,4,4,4,20.8,4,4.8,4,21.6,8.8,4
Voyant分析用最終版_2212,23.333333,6.25,14.583333,4.166667,4.583333,6.666667,4.166667,4.166667,4.166667,4.166667,4.166667,4.583333,5,4.166667,5.833333
Voyant分析用最終版_2213,9.774436,8.270676,22.932331,3.759398,12.406015,7.518797,3.759398,5.263158,3.759398,3.759398,3.759398,3.759398,3.759398,3.759398,3.759398
Voyant分析用最終版_2214,26.608187,4.385965,12.573099,11.988304,2.923977,2.923977,2.923977,2.923977,4.093567,6.725146,2.923977,9.941521,2.923977,2.923977,3.216374
Voyant分析用最終版_2215,21.95122,3.484321,4.181185,5.226481,3.484321,8.013938,4.529617,4.878049,3.484321,22.299652,3.484321,3.484321,3.484321,3.484321,4.529617
Voyant分析用最終版_2216,13.877551,8.163265,17.142858,4.081633,5.306122,4.081633,7.346939,4.081633,4.081633,4.081633,4.081633,11.428572,4.081633,4.081633,4.081633
Voyant分析用最終版_2217,6.896552,9.051724,4.310345,4.310345,14.224137,4.310345,4.310345,4.310345,4.310345,4.310345,4.310345,4.310345,17.672414,9.051724,4.310345
Voyant分析用最終版_2218,20.189275,3.470032,7.886435,3.154574,20.189275,3.470032,3.154574,3.154574,3.154574,16.403785,3.154574,3.154574,3.154574,3.154574,3.154574
Voyant分析用最終版_2219,3.846154,2.747253,12.912089,4.67033,17.307693,6.593407,2.747253,2.747253,17.582418,6.868132,2.747253,9.89011,3.571429,3.021978,2.747253
Voyant分析用最終版_2220,14.102565,4.273504,4.273504,5.128205,9.40171,4.273504,4.273504,5.128205,4.273504,23.504274,4.273504,4.273504,4.273504,4.273504,4.273504
Voyant分析用最終版_2221,13.461539,5.769231,3.846154,3.846154,15.384616,3.846154,3.846154,4.615385,3.846154,3.846154,3.846154,15.384616,3.846154,3.846154,10.769231
Voyant分析用最終版_2222,6.565657,7.070707,22.727273,5.555556,7.575758,5.050505,5.050505,5.050505,5.050505,5.050505,5.050505,5.050505,5.050505,5.050505,5.050505
Voyant分析用最終版_2223,3.875969,7.364341,10.07752,3.875969,3.875969,3.875969,3.875969,4.263566,3.875969,3.875969,3.875969,4.263566,34.88372,4.263566,3.875969
Voyant分析用最終版_2224,7.174888,4.484305,17.48879,4.484305,4.484305,21.524663,4.484305,4.484305,4.484305,4.484305,4.484305,4.484305,4.484305,4.484305,4.484305
Voyant分析用最終版_2225,17.040358,9.865471,8.520179,4.484305,4.484305,10.313901,5.381166,4.484305,4.484305,8.520179,4.484305,4.484305,4.484305,4.484305,4.484305
Voyant分析用最終版_2226,14.18919,4.391892,7.094595,3.378378,7.094595,3.378378,3.378378,7.432432,3.378378,4.054054,3.378378,5.067568,12.837838,7.77027,13.175675
Voyant分析用最終版_2227,27.046263,4.626334,3.558719,3.558719,16.725978,3.558719,3.558719,9.608541,4.982206,3.914591,3.558719,3.914591,4.270463,3.558719,3.558719
Voyant分析用最終版_2228,7.983194,14.705883,4.201681,5.462185,12.605043,4.201681,4.201681,4.201681,5.882353,15.546219,4.201681,4.201681,4.201681,4.201681,4.201681
Voyant分析用最終版_2229,33.080807,5.050505,24.494949,2.525253,3.787879,2.777778,2.525253,2.525253,2.525253,2.525253,2.525253,7.828283,2.777778,2.525253,2.525253
Voyant分析用最終版_2230,23.584905,3.144654,8.805031,3.144654,3.144654,5.031446,20.440252,3.144654,4.08805,3.144654,3.144654,9.748428,3.144654,3.144654,3.144654
Voyant分析用最終版_2231,3.324808,15.856777,2.557545,27.621484,6.393862,2.557545,2.813299,3.836317,4.859335,7.41688,2.557545,10.997442,4.092072,2.557545,2.557545
Voyant分析用最終版_2232,9.774436,3.759398,6.390978,4.887218,3.759398,3.759398,3.759398,3.759398,3.759398,3.759398,3.759398,4.135338,5.639098,26.31579,12.781955
Voyant分析用最終版_2233,15.923567,3.184713,7.643312,3.184713,3.184713,3.184713,3.184713,3.184713,3.184713,11.464968,4.458599,4.77707,7.961784,18.789808,6.687898
Voyant分析用最終版_2234,3.597122,3.597122,3.597122,3.597122,3.597122,3.956835,3.597122,3.597122,3.597122,5.755396,18.345323,3.597122,20.143884,3.597122,15.827338
Voyant分析用最終版_2235,29.927006,2.43309,19.464721,2.43309,7.055961,9.002433,2.43309,4.136253,2.676399,2.43309,2.919708,4.622871,5.109489,2.43309,2.919708
Voyant分析用最終版_2236,3.690037,3.690037,3.690037,3.690037,21.402214,3.690037,3.690037,6.642067,6.273062,15.129152,3.690037,3.690037,12.915128,3.690037,4.428044
Voyant分析用最終版_2237,3.834808,12.094396,5.309734,2.949852,17.109145,2.949852,2.949852,4.129793,2.949852,2.949852,4.719764,25.958702,6.19469,2.949852,2.949852
Voyant分析用最終版_2238,4.464286,4.464286,11.160714,4.464286,9.375,4.464286,4.464286,4.464286,4.464286,4.910714,4.464286,5.803571,24.107143,4.464286,4.464286
Voyant分析用最終版_2239,8.805031,6.289308,5.974843,5.660377,11.949685,3.459119,3.144654,3.144654,3.144654,3.144654,3.144654,29.55975,3.144654,6.289308,3.144654
Voyant分析用最終版_2240,5.555556,10.31746,3.968254,4.36508,3.968254,9.920635,3.968254,3.968254,9.920635,3.968254,3.968254,24.206349,3.968254,3.968254,3.968254
Voyant分析用最終版_2241,6.451613,3.58423,3.942652,3.58423,3.58423,7.526882,3.58423,7.526882,22.580644,3.58423,3.58423,3.58423,19.354838,3.58423,3.942652
Voyant分析用最終版_2242,8.571429,8.979592,4.081633,6.530612,4.081633,6.938776,4.081633,4.081633,4.081633,4.081633,4.081633,21.22449,10.204082,4.489796,4.489796
Voyant分析用最終版_2243,5.154639,5.154639,6.701031,5.154639,5.154639,25.25773,5.154639,5.670103,5.670103,5.154639,5.154639,5.154639,5.154639,5.154639,5.154639
Voyant分析用最終版_2244,12.714776,12.714776,3.436426,12.027492,3.436426,3.436426,3.436426,5.498282,4.123711,3.436426,3.436426,5.841924,8.247422,7.560138,10.652921
Voyant分析用最終版_2245,6.504065,4.065041,4.065041,4.878049,4.065041,4.878049,4.065041,4.065041,21.544716,6.097561,9.756097,4.065041,13.821138,4.065041,4.065041
Voyant分析用最終版_2246,5.347594,5.347594,5.347594,5.347594,8.02139,22.459893,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594,5.347594
Voyant分析用最終版_2247,14.776632,3.436426,8.247422,3.436426,23.71134,3.780069,3.780069,3.436426,7.560138,3.436426,3.436426,3.436426,10.652921,3.436426,3.436426
Voyant分析用最終版_2248,6.959707,6.227106,4.761905,3.663004,12.820514,3.663004,3.663004,3.663004,5.860806,3.663004,3.663004,3.663004,12.454213,4.029304,21.245421
Voyant分析用最終版_2249,9.961685,8.812261,3.831417,3.831417,3.831417,3.831417,3.831417,3.831417,3.831417,3.831417,3.831417,7.662835,15.708812,8.812261,14.559387
Voyant分析用最終版_2250,8.064516,7.66129,8.467742,4.83871,4.032258,7.258064,4.032258,4.032258,4.032258,4.032258,4.032258,16.935484,4.032258,14.516129,4.032258
Voyant分析用最終版_2251,16.091955,3.831417,5.363985,3.831417,9.961685,3.831417,3.831417,3.831417,5.363985,3.831417,3.831417,19.923371,3.831417,3.831417,8.812261
Voyant分析用最終版_2252,17.175573,3.816794,15.267175,3.816794,3.816794,14.122137,3.816794,3.816794,3.816794,3.816794,4.580153,8.778626,5.725191,3.816794,3.816794
Voyant分析用最終版_2253,6.390978,3.759398,10.526316,7.518797,11.278196,3.759398,3.759398,3.759398,3.759398,3.759398,3.759398,24.812031,3.759398,5.639098,3.759398
Voyant分析用最終版_2254,6.565657,5.050505,15.656565,5.050505,5.050505,5.050505,5.050505,5.050505,5.050505,5.050505,5.050505,17.171717,5.050505,5.050505,5.050505
Voyant分析用最終版_2255,9.349594,4.065041,10.569106,4.065041,4.065041,12.195122,4.065041,4.065041,8.130081,4.065041,4.065041,15.040651,4.065041,6.097561,6.097561
Voyant分析用最終版_2256,7.377049,4.098361,11.47541,4.098361,4.098361,4.098361,4.098361,4.098361,4.098361,4.098361,4.098361,4.098361,27.868852,8.196721,4.098361
Voyant分析用最終版_2257,4.966888,3.311258,3.311258,3.311258,3.311258,3.311258,3.311258,3.311258,5.629139,15.562914,12.913907,3.642384,23.841059,3.97351,6.291391
Voyant分析用最終版_2258,4.807692,4.807692,18.26923,4.807692,4.807692,18.75,4.807692,4.807692,4.807692,4.807692,4.807692,5.288462,4.807692,4.807692,4.807692
